"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6014","Increase product quantity in view products page","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6748","Delete a product from cart","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6783","Add a product to cart and checkout","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6016","Add a product to cart and checkout","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6019","View product details","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6658","Increase product quantity in view products page","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","11008","User tests","firefox","2026-07-19","failed","2026-07-19","","api/user.spec.ts","",""
"","60353","Navigate to signup page and register a new user","chromium","2026-07-19","broken","2026-07-19","","ui/register.spec.ts","",""
"","6682","Add to cart from product details page","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6817","Add to cart from product details page","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","10499","User tests","chromium","2026-07-19","failed","2026-07-19","","api/user.spec.ts","",""
"","6698","Navigate to products page","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6646","Search for a product","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6029","Add to cart from products page","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6699","View product details","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6032","Delete a product from cart","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","11036","User tests","webkit","2026-07-19","failed","2026-07-19","","api/user.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6818","Search for a product","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6653","Add to cart from products page","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6692","Login with valid credentials","webkit","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","9771","Product tests","chromium","2026-07-19","failed","2026-07-19","","api/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","64035","Navigate to signup page and register a new user","webkit","2026-07-19","broken","2026-07-19","","ui/register.spec.ts","",""
"","6713","Delete a product from cart","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6812","Increase product quantity in view products page","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6726","Navigate to products page","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","10841","Product tests","firefox","2026-07-19","failed","2026-07-19","","api/products.spec.ts","",""
"","6023","Add to cart from product details page","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6825","View product details","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","10246","Verify Login API","webkit","2026-07-19","failed","2026-07-19","","api/login.spec.ts","",""
"","6743","Add to cart from products page","firefox","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6026","Login with invalid credentials","chromium","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","6786","Login with invalid credentials","firefox","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","6683","Login with invalid credentials","webkit","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","10845","Verify Login API","firefox","2026-07-19","failed","2026-07-19","","api/login.spec.ts","",""
"","6017","Search for a product","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","10880","Product tests","webkit","2026-07-19","failed","2026-07-19","","api/products.spec.ts","",""
"","11178","Verify Login API","chromium","2026-07-19","failed","2026-07-19","","api/login.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","60099","Navigate to signup page and register a new user","firefox","2026-07-19","broken","2026-07-19","","ui/register.spec.ts","",""
"","6666","Add a product to cart and checkout","webkit","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
"","6024","Login with valid credentials","chromium","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","6727","Login with valid credentials","firefox","2026-07-19","failed","2026-07-19","","ui/login.spec.ts","",""
"","6062","Navigate to products page","chromium","2026-07-19","failed","2026-07-19","","ui/products.spec.ts","",""
