"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5543","View product details","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","3513","Login with invalid credentials","firefox","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","6736","Increase product quantity in view products page","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","20051","Navigate to signup page and register a new user","chromium","2026-09-19","failed","2026-09-19","","ui/register.spec.ts","",""
"","4068","Login with valid credentials","chromium","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","18851","Navigate to signup page and register a new user","webkit","2026-09-19","passed","2026-09-19","","ui/register.spec.ts","",""
"","4455","Add to cart from product details page","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","4929","Navigate to products page","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","4927","Login with valid credentials","firefox","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","4436","Add a product to cart and checkout","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","618","User tests","chromium","2026-09-19","passed","2026-09-19","","api/user.spec.ts","",""
"","4748","Delete a product from cart","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","497","Product tests","chromium","2026-09-19","passed","2026-09-19","","api/products.spec.ts","",""
"","4965","Add to cart from product details page","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","739","Verify Login API","chromium","2026-09-19","passed","2026-09-19","","api/login.spec.ts","",""
"","4936","Increase product quantity in view products page","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","8305","View product details","chromium","2026-09-19","failed","2026-09-19","","ui/products.spec.ts","",""
"","3142","Login with invalid credentials","chromium","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","5853","Add to cart from products page","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","17637","Navigate to signup page and register a new user","firefox","2026-09-19","passed","2026-09-19","","ui/register.spec.ts","",""
"","5359","Delete a product from cart","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","3957","View product details","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","4033","Search for a product","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","6848","Add a product to cart and checkout","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","4513","Add a product to cart and checkout","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","2853","Navigate to products page","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","9176","Login with valid credentials","webkit","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","830","User tests","firefox","2026-09-19","passed","2026-09-19","","api/user.spec.ts","",""
"","4511","Delete a product from cart","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","3889","Add to cart from product details page","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","584","Product tests","webkit","2026-09-19","passed","2026-09-19","","api/products.spec.ts","",""
"","4380","Increase product quantity in view products page","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","834","Verify Login API","webkit","2026-09-19","passed","2026-09-19","","api/login.spec.ts","",""
"","5270","Navigate to products page","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","558","Product tests","firefox","2026-09-19","passed","2026-09-19","","api/products.spec.ts","",""
"","5081","Search for a product","webkit","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","4444","Login with invalid credentials","webkit","2026-09-19","passed","2026-09-19","","ui/login.spec.ts","",""
"","767","Verify Login API","firefox","2026-09-19","passed","2026-09-19","","api/login.spec.ts","",""
"","5992","Add to cart from products page","firefox","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","684","User tests","webkit","2026-09-19","passed","2026-09-19","","api/user.spec.ts","",""
"","3252","Add to cart from products page","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
"","3864","Search for a product","chromium","2026-09-19","passed","2026-09-19","","ui/products.spec.ts","",""
