"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","826","User tests","webkit","2026-08-23","passed","2026-08-23","","api/user.spec.ts","",""
"","3545","Navigate to products page","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","1005","Verify Login API","webkit","2026-08-23","passed","2026-08-23","","api/login.spec.ts","",""
"","907","User tests","firefox","2026-08-23","passed","2026-08-23","","api/user.spec.ts","",""
"","593","Product tests","webkit","2026-08-23","passed","2026-08-23","","api/products.spec.ts","",""
"","4610","Login with valid credentials","chromium","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","3645","Login with invalid credentials","firefox","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","20880","Navigate to signup page and register a new user","chromium","2026-08-23","failed","2026-08-23","","ui/register.spec.ts","",""
"","6123","Increase product quantity in view products page","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","579","Product tests","firefox","2026-08-23","passed","2026-08-23","","api/products.spec.ts","",""
"","20660","Navigate to signup page and register a new user","webkit","2026-08-23","passed","2026-08-23","","ui/register.spec.ts","",""
"","9063","Add a product to cart and checkout","webkit","2026-08-23","failed","2026-08-23","","ui/products.spec.ts","",""
"","9791","View product details","webkit","2026-08-23","failed","2026-08-23","","ui/products.spec.ts","",""
"","1029","User tests","chromium","2026-08-23","passed","2026-08-23","","api/user.spec.ts","",""
"","4553","Search for a product","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","2856","Navigate to products page","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4619","Delete a product from cart","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","4624","Add to cart from product details page","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","5270","Delete a product from cart","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","4693","Add a product to cart and checkout","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5243","Add to cart from product details page","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","4211","Search for a product","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","4119","View product details","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","978","Verify Login API","firefox","2026-08-23","passed","2026-08-23","","api/login.spec.ts","",""
"","5744","Login with valid credentials","firefox","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","4276","Add to cart from product details page","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","4934","Add a product to cart and checkout","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","3515","Add to cart from products page","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","2790","Navigate to products page","firefox","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","5667","Increase product quantity in view products page","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","3663","Add to cart from products page","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","10014","Login with valid credentials","webkit","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","6959","Search for a product","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","683","Product tests","chromium","2026-08-23","passed","2026-08-23","","api/products.spec.ts","",""
"","1260","Verify Login API","chromium","2026-08-23","passed","2026-08-23","","api/login.spec.ts","",""
"","3875","Login with invalid credentials","chromium","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","5711","Delete a product from cart","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","17864","Navigate to signup page and register a new user","firefox","2026-08-23","passed","2026-08-23","","ui/register.spec.ts","",""
"","5315","Add to cart from products page","webkit","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","5101","Login with invalid credentials","webkit","2026-08-23","passed","2026-08-23","","ui/login.spec.ts","",""
"","4507","Increase product quantity in view products page","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
"","3849","View product details","chromium","2026-08-23","passed","2026-08-23","","ui/products.spec.ts","",""
