"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4342","Search for a product","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4583","View product details","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4053","Login with invalid credentials","webkit","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","879","User tests","firefox","2026-07-17","passed","2026-07-17","","api/user.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","782","Product tests","firefox","2026-07-17","passed","2026-07-17","","api/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","3080","Navigate to products page","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","18219","Navigate to signup page and register a new user","firefox","2026-07-17","passed","2026-07-17","","ui/register.spec.ts","",""
"","4991","Delete a product from cart","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","5346","Login with valid credentials","firefox","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","5508","Add to cart from product details page","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","3852","Login with invalid credentials","chromium","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","5466","Search for a product","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4400","View product details","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","8919","Increase product quantity in view products page","chromium","2026-07-17","failed","2026-07-17","","ui/products.spec.ts","",""
"","21617","Navigate to signup page and register a new user","webkit","2026-07-17","passed","2026-07-17","","ui/register.spec.ts","",""
"","3738","Login with invalid credentials","firefox","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","639","Product tests","webkit","2026-07-17","passed","2026-07-17","","api/products.spec.ts","",""
"","3582","Navigate to products page","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","721","User tests","webkit","2026-07-17","passed","2026-07-17","","api/user.spec.ts","",""
"","5666","Delete a product from cart","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4015","Add to cart from products page","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","3818","Add to cart from products page","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4953","Add a product to cart and checkout","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","5190","View product details","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","60352","Navigate to signup page and register a new user","chromium","2026-07-17","broken","2026-07-17","","ui/register.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","7559","Increase product quantity in view products page","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","9573","Login with valid credentials","webkit","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","970","Product tests","chromium","2026-07-17","passed","2026-07-17","","api/products.spec.ts","",""
"","5348","Delete a product from cart","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4628","Add to cart from products page","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","4751","Add to cart from product details page","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","6989","Increase product quantity in view products page","firefox","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","878","User tests","chromium","2026-07-17","passed","2026-07-17","","api/user.spec.ts","",""
"","4985","Add a product to cart and checkout","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","1004","Verify Login API","webkit","2026-07-17","passed","2026-07-17","","api/login.spec.ts","",""
"","5029","Add to cart from product details page","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","1006","Verify Login API","chromium","2026-07-17","passed","2026-07-17","","api/login.spec.ts","",""
"","3876","Search for a product","chromium","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","3464","Navigate to products page","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
"","5051","Login with valid credentials","chromium","2026-07-17","passed","2026-07-17","","ui/login.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","957","Verify Login API","firefox","2026-07-17","passed","2026-07-17","","api/login.spec.ts","",""
"","5392","Add a product to cart and checkout","webkit","2026-07-17","passed","2026-07-17","","ui/products.spec.ts","",""
