"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7644","Increase product quantity in view products page","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4073","View product details","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","933","User tests","webkit","2026-08-16","passed","2026-08-16","","api/user.spec.ts","",""
"","589","Product tests","chromium","2026-08-16","passed","2026-08-16","","api/products.spec.ts","",""
"","4373","Login with valid credentials","chromium","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","3826","Search for a product","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","22795","Navigate to signup page and register a new user","webkit","2026-08-16","passed","2026-08-16","","ui/register.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","7158","Add to cart from products page","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4357","Login with invalid credentials","webkit","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","3856","Search for a product","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5059","Login with valid credentials","firefox","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","4275","Add to cart from product details page","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4281","Navigate to products page","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4016","Login with invalid credentials","chromium","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","4843","View product details","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","3439","Add to cart from products page","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","1035","Verify Login API","firefox","2026-08-16","passed","2026-08-16","","api/login.spec.ts","",""
"","7399","Add a product to cart and checkout","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","632","Product tests","webkit","2026-08-16","passed","2026-08-16","","api/products.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5845","Increase product quantity in view products page","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","884","User tests","firefox","2026-08-16","passed","2026-08-16","","api/user.spec.ts","",""
"","6483","Search for a product","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","577","Product tests","firefox","2026-08-16","passed","2026-08-16","","api/products.spec.ts","",""
"","3230","View product details","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","6053","Add to cart from product details page","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4443","Increase product quantity in view products page","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","3511","Login with invalid credentials","firefox","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","4653","Add a product to cart and checkout","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","16658","Navigate to signup page and register a new user","chromium","2026-08-16","passed","2026-08-16","","ui/register.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4603","Delete a product from cart","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4517","Add a product to cart and checkout","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","2519","Navigate to products page","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","3284","Add to cart from products page","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","9886","Login with valid credentials","webkit","2026-08-16","passed","2026-08-16","","ui/login.spec.ts","",""
"","17450","Navigate to signup page and register a new user","firefox","2026-08-16","passed","2026-08-16","","ui/register.spec.ts","",""
"","1111","Verify Login API","chromium","2026-08-16","passed","2026-08-16","","api/login.spec.ts","",""
"","1118","Verify Login API","webkit","2026-08-16","passed","2026-08-16","","api/login.spec.ts","",""
"","808","User tests","chromium","2026-08-16","passed","2026-08-16","","api/user.spec.ts","",""
"","4055","Add to cart from product details page","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","2628","Navigate to products page","chromium","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","4701","Delete a product from cart","firefox","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
"","6590","Delete a product from cart","webkit","2026-08-16","passed","2026-08-16","","ui/products.spec.ts","",""
