"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","7146","Add a product to cart and checkout","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","5720","View product details","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6178","Login with valid credentials","firefox","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","6979","Add to cart from product details page","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","3781","Add to cart from products page","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","7463","Add a product to cart and checkout","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","1316","Verify Login API","firefox","2026-09-25","passed","2026-09-25","","api/login.spec.ts","",""
"","7170","Increase product quantity in view products page","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","5037","Add to cart from products page","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","3651","Login with invalid credentials","firefox","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","1501","Verify Login API","chromium","2026-09-25","passed","2026-09-25","","api/login.spec.ts","",""
"","5370","Add to cart from products page","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","5033","Increase product quantity in view products page","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","5246","Search for a product","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","19502","Navigate to signup page and register a new user","chromium","2026-09-25","passed","2026-09-25","","ui/register.spec.ts","",""
"","3221","Verify Login API","webkit","2026-09-25","passed","2026-09-25","","api/login.spec.ts","",""
"","7623","Add to cart from product details page","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","6881","Delete a product from cart","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","3325","Navigate to products page","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","7330","Login with valid credentials","webkit","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","4227","Navigate to products page","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","4472","Login with invalid credentials","webkit","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","756","Product tests","chromium","2026-09-25","passed","2026-09-25","","api/products.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","1582","User tests","firefox","2026-09-25","passed","2026-09-25","","api/user.spec.ts","",""
"","7648","Add a product to cart and checkout","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6817","Increase product quantity in view products page","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","7644","View product details","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","1288","User tests","webkit","2026-09-25","passed","2026-09-25","","api/user.spec.ts","",""
"","22035","Navigate to signup page and register a new user","firefox","2026-09-25","passed","2026-09-25","","ui/register.spec.ts","",""
"","6831","Search for a product","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","6481","Login with valid credentials","chromium","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","7342","Add to cart from product details page","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","952","User tests","chromium","2026-09-25","passed","2026-09-25","","api/user.spec.ts","",""
"","4417","Login with invalid credentials","chromium","2026-09-25","passed","2026-09-25","","ui/login.spec.ts","",""
"","24969","Navigate to signup page and register a new user","webkit","2026-09-25","passed","2026-09-25","","ui/register.spec.ts","",""
"","9596","Search for a product","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","884","Product tests","webkit","2026-09-25","passed","2026-09-25","","api/products.spec.ts","",""
"","1264","Product tests","firefox","2026-09-25","passed","2026-09-25","","api/products.spec.ts","",""
"","30942","Delete a product from cart","webkit","2026-09-25","broken","2026-09-25","","ui/products.spec.ts","",""
"","5082","View product details","firefox","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5969","Navigate to products page","webkit","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
"","6795","Delete a product from cart","chromium","2026-09-25","passed","2026-09-25","","ui/products.spec.ts","",""
