"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4167","Search for a product","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4571","Add a product to cart and checkout","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","8774","Add to cart from product details page","chromium","2026-08-15","failed","2026-08-15","","ui/products.spec.ts","",""
"","3568","Add to cart from products page","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","571","Product tests","chromium","2026-08-15","passed","2026-08-15","","api/products.spec.ts","",""
"","3320","Login with invalid credentials","chromium","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","5991","Add a product to cart and checkout","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","3966","Login with invalid credentials","webkit","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","843","Verify Login API","webkit","2026-08-15","passed","2026-08-15","","api/login.spec.ts","",""
"","3714","Login with invalid credentials","firefox","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","547","Product tests","webkit","2026-08-15","passed","2026-08-15","","api/products.spec.ts","",""
"","6663","Delete a product from cart","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","731","User tests","firefox","2026-08-15","passed","2026-08-15","","api/user.spec.ts","",""
"","552","Product tests","firefox","2026-08-15","passed","2026-08-15","","api/products.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4093","Increase product quantity in view products page","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","882","Verify Login API","chromium","2026-08-15","passed","2026-08-15","","api/login.spec.ts","",""
"","672","User tests","webkit","2026-08-15","passed","2026-08-15","","api/user.spec.ts","",""
"","726","User tests","chromium","2026-08-15","passed","2026-08-15","","api/user.spec.ts","",""
"","3781","Search for a product","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","6072","Increase product quantity in view products page","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4912","View product details","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4891","Increase product quantity in view products page","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","18374","Navigate to signup page and register a new user","firefox","2026-08-15","passed","2026-08-15","","ui/register.spec.ts","",""
"","5490","Search for a product","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","5596","Add to cart from product details page","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4321","Add to cart from product details page","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","7940","Login with valid credentials","webkit","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","4126","Login with valid credentials","chromium","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","5014","Add a product to cart and checkout","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","3638","View product details","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","897","Verify Login API","firefox","2026-08-15","passed","2026-08-15","","api/login.spec.ts","",""
"","3467","Add to cart from products page","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","2383","Navigate to products page","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4374","Delete a product from cart","chromium","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","5052","Delete a product from cart","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","3298","Navigate to products page","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","19688","Navigate to signup page and register a new user","chromium","2026-08-15","failed","2026-08-15","","ui/register.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4844","Login with valid credentials","firefox","2026-08-15","passed","2026-08-15","","ui/login.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","18201","Navigate to signup page and register a new user","webkit","2026-08-15","passed","2026-08-15","","ui/register.spec.ts","",""
"","2727","Navigate to products page","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","3606","View product details","firefox","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
"","4844","Add to cart from products page","webkit","2026-08-15","passed","2026-08-15","","ui/products.spec.ts","",""
