"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5014","Delete a product from cart","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","4044","Search for a product","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5695","Add to cart from product details page","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","4353","Login with invalid credentials","firefox","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","6625","Delete a product from cart","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5434","View product details","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","7004","Increase product quantity in view products page","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","20190","Navigate to signup page and register a new user","firefox","2026-07-21","passed","2026-07-21","","ui/register.spec.ts","",""
"","959","Product tests","firefox","2026-07-21","passed","2026-07-21","","api/products.spec.ts","",""
"","2898","Navigate to products page","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","4680","Login with invalid credentials","webkit","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","5053","Add to cart from products page","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","1092","Verify Login API","firefox","2026-07-21","passed","2026-07-21","","api/login.spec.ts","",""
"","3318","View product details","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","1124","Verify Login API","chromium","2026-07-21","passed","2026-07-21","","api/login.spec.ts","",""
"","4335","View product details","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5009","Increase product quantity in view products page","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","6433","Login with valid credentials","firefox","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","1089","User tests","chromium","2026-07-21","passed","2026-07-21","","api/user.spec.ts","",""
"","5925","Delete a product from cart","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5858","Increase product quantity in view products page","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","22392","Navigate to signup page and register a new user","webkit","2026-07-21","passed","2026-07-21","","ui/register.spec.ts","",""
"","6649","Add a product to cart and checkout","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","983","Product tests","chromium","2026-07-21","passed","2026-07-21","","api/products.spec.ts","",""
"","3738","Add to cart from products page","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5651","Login with valid credentials","chromium","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","4441","Search for a product","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","7369","Search for a product","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","1352","User tests","webkit","2026-07-21","passed","2026-07-21","","api/user.spec.ts","",""
"","3732","Login with invalid credentials","chromium","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","6076","Add a product to cart and checkout","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","1189","Product tests","webkit","2026-07-21","passed","2026-07-21","","api/products.spec.ts","",""
"","3192","Navigate to products page","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","12333","Login with valid credentials","webkit","2026-07-21","passed","2026-07-21","","ui/login.spec.ts","",""
"","4038","Navigate to products page","webkit","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5835","Add to cart from product details page","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","21492","Navigate to signup page and register a new user","chromium","2026-07-21","failed","2026-07-21","","ui/register.spec.ts","",""
"","4374","Add to cart from product details page","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","5168","Add a product to cart and checkout","chromium","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","1215","Verify Login API","webkit","2026-07-21","passed","2026-07-21","","api/login.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4057","Add to cart from products page","firefox","2026-07-21","passed","2026-07-21","","ui/products.spec.ts","",""
"","1267","User tests","firefox","2026-07-21","passed","2026-07-21","","api/user.spec.ts","",""
