"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60312","Navigate to signup page and register a new user","chromium","2026-08-25","broken","2026-08-25","","ui/register.spec.ts","",""
"","3756","Login with invalid credentials","firefox","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","3458","Login with invalid credentials","chromium","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","4274","View product details","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","680","Product tests","chromium","2026-08-25","passed","2026-08-25","","api/products.spec.ts","",""
"","1103","Verify Login API","firefox","2026-08-25","passed","2026-08-25","","api/login.spec.ts","",""
"","927","User tests","firefox","2026-08-25","passed","2026-08-25","","api/user.spec.ts","",""
"","5511","Navigate to products page","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","6030","View product details","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","658","Product tests","firefox","2026-08-25","passed","2026-08-25","","api/products.spec.ts","",""
"","5321","Increase product quantity in view products page","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","6235","Add a product to cart and checkout","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4158","Search for a product","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","4613","Add a product to cart and checkout","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","6842","Delete a product from cart","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","12823","Login with valid credentials","webkit","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","5387","Delete a product from cart","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","3883","Add to cart from products page","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","3751","Navigate to products page","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","4129","View product details","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","5620","Add to cart from products page","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","5078","Login with valid credentials","chromium","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","5285","Login with invalid credentials","webkit","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","6386","Increase product quantity in view products page","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","7186","Search for a product","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","5127","Increase product quantity in view products page","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","1085","User tests","webkit","2026-08-25","passed","2026-08-25","","api/user.spec.ts","",""
"","698","Product tests","webkit","2026-08-25","passed","2026-08-25","","api/products.spec.ts","",""
"","5009","Add a product to cart and checkout","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","1129","Verify Login API","chromium","2026-08-25","passed","2026-08-25","","api/login.spec.ts","",""
"","4526","Navigate to products page","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","5368","Login with valid credentials","firefox","2026-08-25","passed","2026-08-25","","ui/login.spec.ts","",""
"","21469","Navigate to signup page and register a new user","webkit","2026-08-25","passed","2026-08-25","","ui/register.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4000","Add to cart from product details page","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","4199","Add to cart from product details page","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5718","Add to cart from product details page","webkit","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","1267","Verify Login API","webkit","2026-08-25","passed","2026-08-25","","api/login.spec.ts","",""
"","4150","Search for a product","chromium","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","928","User tests","chromium","2026-08-25","passed","2026-08-25","","api/user.spec.ts","",""
"","3906","Add to cart from products page","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
"","18902","Navigate to signup page and register a new user","firefox","2026-08-25","passed","2026-08-25","","ui/register.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","7232","Delete a product from cart","firefox","2026-08-25","passed","2026-08-25","","ui/products.spec.ts","",""
