"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","484","Product tests","webkit","2026-08-21","passed","2026-08-21","","api/products.spec.ts","",""
"","17219","Navigate to signup page and register a new user","firefox","2026-08-21","passed","2026-08-21","","ui/register.spec.ts","",""
"","3728","Search for a product","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","5825","Increase product quantity in view products page","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","30703","Delete the created user account","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","567","User tests","webkit","2026-08-21","passed","2026-08-21","","api/user.spec.ts","",""
"","7171","Search for a product","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","2586","Navigate to products page","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","5835","Add to cart from product details page","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","2714","Navigate to products page","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3288","Add to cart from products page","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","4215","Login with valid credentials","chromium","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","31456","Fill in the signup form and submit","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","30331","Fill in the signup form and submit","firefox","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","6574","Delete a product from cart","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","6729","Increase product quantity in view products page","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","4419","Search for a product","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","718","Verify Login API","webkit","2026-08-21","passed","2026-08-21","","api/login.spec.ts","",""
"","30621","Delete the created user account","chromium","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","4621","View product details","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","6608","Add a product to cart and checkout","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","16086","Navigate to signup page and register a new user","chromium","2026-08-21","passed","2026-08-21","","ui/register.spec.ts","",""
"","494","Product tests","firefox","2026-08-21","passed","2026-08-21","","api/products.spec.ts","",""
"","4034","Add a product to cart and checkout","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","689","User tests","firefox","2026-08-21","passed","2026-08-21","","api/user.spec.ts","",""
"","4220","Increase product quantity in view products page","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","847","Verify Login API","chromium","2026-08-21","passed","2026-08-21","","api/login.spec.ts","",""
"","5009","Login with valid credentials","firefox","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","6179","Login with valid credentials","webkit","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","605","User tests","chromium","2026-08-21","passed","2026-08-21","","api/user.spec.ts","",""
"","21135","Navigate to signup page and register a new user","webkit","2026-08-21","passed","2026-08-21","","ui/register.spec.ts","",""
"","869","Verify Login API","firefox","2026-08-21","passed","2026-08-21","","api/login.spec.ts","",""
"","4013","Add to cart from product details page","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3307","Login with invalid credentials","firefox","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","4282","Delete a product from cart","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","34024","Delete the created user account","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
"","5573","Add a product to cart and checkout","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3255","View product details","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","9601","Navigate to products page","webkit","2026-08-21","failed","2026-08-21","","ui/products.spec.ts","",""
"","3455","Login with invalid credentials","chromium","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","5855","Add to cart from products page","webkit","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","4561","Login with invalid credentials","webkit","2026-08-21","passed","2026-08-21","","ui/login.spec.ts","",""
"","4616","Delete a product from cart","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3590","View product details","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3973","Add to cart from product details page","chromium","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","3287","Add to cart from products page","firefox","2026-08-21","passed","2026-08-21","","ui/products.spec.ts","",""
"","472","Product tests","chromium","2026-08-21","passed","2026-08-21","","api/products.spec.ts","",""
"","30918","Fill in the signup form and submit","webkit","2026-07-08","broken","2026-07-08","","ui/register.spec.ts","",""
